,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,rating,expression
511,58.59375,842.6291785545103,42.552067201513665,2130.3638059701493,128.56085779146372,0.011488664378997867,0.003508960008890396,0.0026185126043856144,0.0037334412336349487,1050.5078271008454,26.28814569764478,5.697893748448737,35,(t&((t^(t*6))>>9))^(t+(t&6))
512,234.375,1415.419059307995,292.69703259841106,2943.263592750533,313.08585517318863,0.1328905833555437,0.1252338787759569,0.01216788962483406,0.019495218992233276,1209.1439154345392,27.887643419000103,7.552847059138834,30,(t>>6)&(((t>>(t*6))+5)*((t*4)^(t-4)))
513,58.59375,903.9725077937948,338.5322801341476,2180.6036780383797,948.2901076573993,0.1234258395522388,0.10370218290439207,0.00045316803152672946,0.0011610591318458319,986.7641002369452,49.96012231976404,22.211246476260264,5,(t&(t&4))*((t>>7)>>(t*((t&(t*(t%5)))>>(t>>(t&8)))))
514,156.25,861.8256546266911,100.2271228242388,2141.4329024520257,192.6918853550171,0.015697877798507464,0.006651765966720538,0.007486654445528984,0.003856189548969269,1078.3748924029896,21.081641322916997,4.289049432352128,30,(t^(t*5))|(((t*10)>>7)|((t>>9)&((t+5)>>(t>>4))))
515,117.1875,1769.884196004356,210.25687210365663,3461.8869936034116,320.38005288015705,0.4089360674307036,0.131394185010366,0.14566795527935028,0.06046781316399574,1300.8914060886098,18.821106580620192,4.04072201837516,60,(t>>((t>>7)&8))*((t&(t^6))|((t&5)>>10))
516,234.375,781.63480863581,193.0998319979708,1951.5508395522388,343.40137438661355,0.011589652185501067,0.006767597014903981,0.0010276336688548326,0.0021971268579363823,1072.5798750891383,35.29242180476721,6.796519008436538,10,(t|12)|((t|12)+(t>>9))
517,117.1875,1280.0489045569386,171.62878267057533,2425.4314365671644,291.13572568114853,0.2487558718683369,0.07746655337901945,0.0064204661175608635,0.0026535482611507177,995.6356969345672,18.068763815765603,10.349594282519263,5,(t&6)*((t>>5)>>((t%6)&(t*(t>>(t*8)))))
518,234.375,1761.1957289242805,212.78090894689825,3569.9710154584222,131.9017012343324,0.30121955790245203,0.044941386437998714,0.019047727808356285,0.011163918301463127,1425.4119165804964,22.70605506354672,5.81965596829488,20,(t^8)-(t>>((t&9)&(t&(t>>10))))
519,117.1875,1280.230826431665,481.1882780924799,2686.941964285714,1013.5438391545131,0.16421450226545842,0.0912836970761122,0.017481017857789993,0.016631005331873894,1143.3200446709698,22.924503522658174,9.057214085433227,5,(t*(((((t&3)-(t>>5))>>5)&2)/2))*(t|6)
520,58.59375,1204.3251176767822,187.35501953990078,2247.792843816631,115.98267724644799,0.12580373800639658,0.1051402237624623,0.018084140494465828,0.015484057366847992,1098.6582641086964,19.63121344802825,5.781956926185134,10,((((t%3)-(t^4))>>(t&2))^4)&(t>>5)
521,58.59375,1432.2566639399458,833.4747286958001,2675.398121002132,1381.1744967287793,0.5262818163646056,0.47676387393017794,0.0029378056060522795,0.032934535294771194,1238.1645057902033,48.973031221485535,25.050669134492967,20,(t&12)^(((t>>9)^12)|((((t>>(t>>7))^(t-(t+12)))*(t*11))|10))
522,117.1875,1527.7166246442769,113.08763726400069,3579.374333688699,72.14549357739477,0.12753718849946696,0.0030630343359916387,0.027541885152459145,0.011614421382546425,1471.9778644653072,17.970267869343218,4.625562482600212,5,(t>>3)|((((t*3)|4)*((t&1)*(t*3)))|((t>>1)+5))
523,187.5,1842.9529867587064,245.53236683921088,3409.956356609808,33.98732437893271,0.4982155350479744,0.08473307743088085,0.03419528156518936,0.004634172655642033,1226.6606375175566,18.60712909674721,7.011175975770888,15,(t%7)*((t/11)%(((t|13)+13)|(t>>12)))
524,58.59375,1015.5690160005253,435.65189675271756,1867.6872334754798,504.3870729579614,0.24709321695095948,0.2075889213207962,0.00043948812526650727,0.0011638833675533533,897.4662530185242,48.32305492029273,22.7188777817068,0,t>>(((t*5)*(t&2))|5)
525,117.1875,904.657628302823,72.88339811403846,2301.089418976546,213.83107498220943,0.011731243336886993,0.0004179929403947655,0.018348315730690956,0.0022546176332980394,1059.351454782353,20.663558933235826,4.387266841238154,0,(t|10)-((((t>>9)|12)-10)*10)
526,234.375,1380.9831864519833,102.8766887973853,3236.0491071428573,290.3886397247244,0.12825451425906184,0.0064609843955098474,0.012967240065336227,0.0029151595663279295,1334.552720383835,21.509808650786244,4.450350274660574,5,(t*1)|(((t>>3)|(t|1))>>(t*(t&3)))
527,58.59375,853.7178597181077,132.30957433537645,2125.632995735608,263.6289582483931,0.01546987440031983,0.012746337801203692,0.0018945833435282111,0.002225717296823859,1065.9846135969944,25.67011482250652,7.74961487160181,45,((t>>5)|((t&(t^6))&2))|(t*4)
528,117.1875,1524.6194560173558,130.64916060034227,3435.1096082089553,109.03109680199422,0.1712940598347548,0.024881422002052237,0.06971274316310883,0.041827160865068436,1375.2094695688113,18.48425292538313,3.5493378132224005,20,((t>>3)|((t>>0)*(((t>>2)>>2)*(t&1))))|(t*((t>>3)%4))
529,117.1875,808.2832525547432,68.37929251555235,2051.6058102345414,132.76179460672913,0.008231026785714286,0.004631882068812936,0.006096594966948032,0.0028472861740738153,1064.4618078799808,19.447461880277384,3.546378597831212,15,(t^((t*3)|((t>>1)&4)))&((t>>4)-5)
