expression,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,cont_rating
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,809.539567,95.77521534,2013.576093,246.182309,0.080401911,0.004885351,0.00248895,0.00123399,1083.175024,21.22981146,5.503335958,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1633.048504,146.1700921,3207.739206,13.25667526,0.432530775,0.030050527,0.027983392,0.005652385,1278.890847,21.00086113,4.898675045,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1088.00508,131.9464254,2599.255397,214.8746706,0.080707997,0.002857176,0.052109789,0.026142407,1155.478797,15.65872857,4.549522542,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,724.0562853,129.7042161,1942.68057,142.0951254,0.180226796,0.100014853,0.001183599,0.000650549,977.4040533,16.30042601,9.368378631,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1720.963511,107.1715748,3084.829757,178.7820121,0,0,0.066336811,0.038951561,1119.627201,23.82243232,4.07783694,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1658.554244,170.9723463,3034.789779,53.02067376,0.498245727,0.015286872,0.004197787,0.002407632,1343.804014,27.57821171,12.90038844,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1405.114485,89.31358364,2937.291778,113.4412051,0.186448477,0.031288846,0.055454399,0.014600295,1200.737226,18.23010613,4.615914609,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,948.5626353,75.60529801,2979.444296,24.18405413,0,0,0.001804206,0.003129348,1047.877175,41.41489309,23.52945566,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1454.787803,85.69983615,3305.728611,181.335373,0.346114364,0.066368224,0.019804515,0.00655614,1268.961849,25.14513076,3.781085959,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,436.4995107,82.09082135,994.8277585,298.4506089,0.001706382,0.000250296,0.000547046,0.000849777,858.4967884,29.84661685,17.19457968,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1032.631219,132.4671615,2680.487074,499.1888482,0.374445088,0.076689203,0.001450491,0.00128166,1211.903565,29.54183559,28.32325075,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1066.512368,106.2758777,2009.844749,16.76318433,0,0,0.001809396,0.003131956,1000.310495,38.66054607,24.48896455,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1093.253318,58.78544486,2493.561767,49.68799153,0.390713494,0.022632154,0.006709395,0.003564766,1158.846933,20.14347861,7.510120562,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1799.835222,70.41865119,3346.706756,27.66390045,0.372188999,0.035297833,0.176863909,0.020466598,1245.403103,17.55504877,4.189949727,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1403.189785,141.4507479,3096.889992,308.6488293,0.189542661,0.048467769,0.015887603,0.009150933,1269.804981,27.25316621,9.116972927,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1645.10127,261.9003262,3210.829224,521.5310206,0.385524595,0.178605512,0.000714234,0.003190918,1333.868969,26.16413315,14.87927504,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1408.191969,132.119012,3114.388993,146.7581988,0.207755864,0.01091204,0.011045675,0.009112168,1291.607614,21.41053198,6.602447482,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,603.9654353,267.7021604,1497.276453,954.8102643,0.11857426,0.076200123,0.000712993,0.001395952,903.1031216,39.11000885,23.69861619,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,770.4336796,136.0957696,1973.322561,92.87771648,0.086410165,0.043984166,0.002645823,0.001309857,996.7121208,17.09180309,6.944369463,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1121.799264,81.46383222,2543.560101,79.28375316,0,0,0.010065469,0.009792224,1112.434529,39.30458373,29.65939025,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,798.7438423,247.2995919,1982.442697,433.8413789,0.032057902,0.015516937,0.001427506,0.003653242,1052.763298,30.05277287,7.500379255,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1255.363912,111.0547491,3089.518923,81.1529579,0.246330082,0.033145992,0.004701244,0.002157809,1296.012557,24.3691432,5.719569396,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1700.294704,143.8074803,3349.038846,138.1681762,0,0,0.011001895,0.006079925,1282.618131,23.09736413,7.720347898,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,470.7291597,77.61677736,1118.395189,265.5456292,0.007037913,0.004605043,0.00126468,0.001176427,884.6687096,16.0335821,6.437726674,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1566.250361,79.82755225,3207.805837,88.63949807,0.252236307,0.055326864,0.054485276,0.020353252,1250.819644,19.91669285,4.650810881,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,388.2751958,165.9817346,849.5635661,538.1138975,0.000507021,0.000393961,0.002033486,0.002304817,792.2754204,9.91642371,7.578951727,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),66.96428571,889.6126753,121.4463259,2110.032982,467.1667697,0,0,0.002683005,0.003955894,1054.699549,36.15871408,22.64561948,15
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,964.5875265,172.2781155,2449.21875,286.8164537,0.129851579,0.030800522,0.001881437,0.001251851,1151.068849,24.43539448,6.066271376,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1316.825388,220.9130499,3206.364939,305.1169017,0.475965943,0.17765878,0.001701312,0.003397508,1374.058879,36.83513815,13.38079889,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1827.903263,145.9797381,3580.640325,210.0223859,0.564241779,0.07792169,0.018803257,0.007749281,1355.425787,21.44806332,6.208944116,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1456.830572,236.628333,3123.65072,310.2082332,0,0,0.156723812,0.071767308,1199.366547,15.26760655,5.053754202,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1898.383376,133.8411743,3325.351479,168.6200041,0,0,0.379735053,0.13383691,1154.998889,15.0536065,3.644544704,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1695.584205,118.0556641,3500.008329,2.032693171,0.467084222,0.06345334,0.004371785,0.004750195,1383.694353,26.17722499,14.49269824,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,759.8252239,158.6018153,1992.495669,468.2062967,0.020325618,0.006864423,0.002392149,0.0035348,1065.586498,57.68729396,33.8049346,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,878.4694134,84.99466209,2214.660514,207.4820882,0.061711879,0.021885727,0.009726451,0.001694246,1051.861425,19.44104091,5.738219025,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1553.437527,163.2559928,3011.144057,28.28182187,0.39780971,0.089271198,0.007140717,0.007854783,1232.815407,26.10443513,9.032871114,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1284.5534,216.8123253,3019.023188,590.7293693,0.191925765,0.096805691,0.003840671,0.004122305,1315.658268,23.16082154,9.141934299,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1361.784191,69.75385852,2954.141125,74.6574086,0.250594475,0.013732345,0.039725333,0.015177702,1229.96439,20.2579402,2.875541888,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1844.729217,198.3563795,3660.497735,224.3735918,0,0,0.035779972,0.036828179,1446.8255,55.43512115,35.79569832,20
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,546.7973402,70.88665175,1376.640792,213.7793502,0.032675282,0.005887717,0.000565703,0.000405425,933.6018362,23.50413803,6.449389573,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1041.600397,147.5190489,2594.982676,244.9809994,0.111942381,0.087766784,0.000965079,0.002983868,1190.911386,30.9430374,9.261963528,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1063.287792,104.8887669,2558.168977,116.1469682,0.085472123,0.019556025,0.009329452,0.007050959,1144.068863,22.62573341,4.612467344,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,677.4071162,345.1482782,1827.208822,1060.409753,0.054527169,0.053756204,0.000120988,0.000593346,1082.296772,30.89803852,9.378599885,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1744.054787,111.9232573,3330.223881,165.9477402,0.497160889,0.067983747,0.017744828,0.00245374,1272.16442,23.49371837,5.176761891,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1689.14063,131.2596461,3217.708889,141.6055111,0,0,0.268151581,0.103210241,1208.975477,15.44738121,3.92691202,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),234.375,694.3956022,151.4615507,1770.43077,307.6107526,0.022527569,0.020588331,0.000956423,0.002320426,1010.727982,26.66925535,7.714082401,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1045.441861,291.1477267,2506.954624,498.7759891,0.10195604,0.064662857,0.003356566,0.046177585,1182.713261,26.90798327,12.43231665,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1443.781753,115.2327739,3030.067297,175.9923076,0,0,0.104900397,0.055498987,1198.512884,20.79864247,4.012544531,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,633.4750877,78.57272287,1637.826493,207.5909088,0.05114668,0.01181613,0.000521872,0.000402082,988.8459058,25.13970969,6.433747822,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,625.0742529,229.2384189,1668.743337,681.4274606,0.238645639,0.139434111,8.82E-05,0.000765882,919.569713,58.03983568,34.08153195,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1049.286632,69.61778294,2560.09295,161.4974682,0.173845824,0.023585978,0.007311523,0.003068816,1076.986725,23.17742341,5.119608705,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1710.95212,93.80441564,3312.666578,157.9223564,0.371999517,0.168297734,0.003818337,0.015804844,1273.119457,35.36355614,10.42023694,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1120.096452,58.22524253,2007.870802,10.49722517,0,0,0.001203065,0.002259201,1004.443575,15.24109443,12.61506478,25
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1151.811286,196.5465333,2735.674307,480.5433356,0,0,0.047274619,0.028220063,1178.022505,18.10193991,4.829584522,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1749.75249,111.3348161,3393.223614,166.0829473,0.415644989,0.134141781,0.005263606,0.015304994,1314.628444,36.87383117,10.89642598,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1425.84815,457.7102922,3299.381996,603.0936035,0.403828375,0.203192349,0.000770521,0.002303063,1436.852375,43.26755105,27.35631206,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1774.488582,150.2977762,3312.316764,191.5936406,0.499267058,0.106032167,0.031756025,0.005794645,1250.580653,22.26284424,5.202807906,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,744.9312531,209.1540708,1975.079957,748.758324,0.120843883,0.021689596,0.001247415,0.001359261,984.8542481,23.24806365,19.9431036,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1238.913869,199.7363196,2862.889792,490.6555179,0,0,0.021939602,0.048851337,1211.312828,22.6887685,4.844970615,30
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1622.1384,86.03055202,3239.222415,146.8016979,0,0,0.004468521,0.003550604,1241.304011,29.2551582,7.400643068,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1522.385254,92.78738756,3204.041178,130.3573048,0.267121077,0.057839926,0.027542327,0.015868865,1294.927714,22.63802284,5.105200437,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,978.1228247,153.2229414,2506.013459,477.8030684,0.249036972,0.077327593,0.000458636,0.000379095,1234.697408,19.40759146,11.57687285,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,632.870445,237.1091508,1669.842751,600.6336268,0.020714994,0.032877919,0.001331841,0.001878968,1004.845638,19.39757411,8.52701851,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1074.699405,282.2455274,2469.324693,331.5379037,0.23863731,0.069398129,0.003036081,0.006553238,1123.347773,32.11230113,8.434144997,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),39.0625,970.6354524,255.1775472,2348.006063,473.7632894,0.061766016,0.028056773,0.003330253,0.003781457,1124.631101,29.54331893,8.688493498,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1553.977087,163.7516228,3180.328825,358.1671077,0.351560418,0.035980984,0.020634769,0.046711892,1273.138713,23.93139859,5.164804412,35
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,676.0196334,145.2873453,1764.159115,320.8791735,0.011200277,0.00801793,0.00062906,0.001697692,1012.478321,30.23913063,7.095622616,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1211.309564,315.8794315,2691.131397,573.0414038,0,0,0.107119143,0.11061389,1171.885505,13.82145573,5.302420127,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1587.421047,438.0670542,2912.455024,509.856256,0.498644473,0.107359862,0.004248955,0.046084765,1232.831747,38.84664496,25.0995169,40
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1156.056049,172.5785763,2770.822228,540.828103,0,0,0.056680009,0.030615866,1194.503993,15.74076947,5.090890896,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1061.943926,285.8286359,2535.989139,470.1829014,0.105695712,0.072773006,0.001048359,0.002989905,1174.259033,37.69973844,16.83845262,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1211.649743,251.2012091,2821.28698,586.4770141,0.308234567,0.180017545,0.008793941,0.004085254,1217.231701,25.87023871,19.43372223,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1194.02484,205.8163072,2759.16178,521.3986706,0.083445079,0.046386044,0.007604974,0.008092792,1194.143392,38.06290765,23.39997487,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1574.532758,250.5016839,3610.457756,369.6866984,0.273264676,0.078436359,0.016437108,0.01039819,1476.374846,22.4567391,5.227996163,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1227.868713,100.9652263,2848.347548,202.0491906,0.503425257,0.099381537,0.006740267,0.008408039,1157.628996,39.611168,30.33272309,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1539.518603,118.8141992,3077.775187,157.0709708,0.405208889,0.213536567,0.001433247,0.004043203,1292.547393,33.65494692,9.514538577,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,527.7229501,172.7766897,1305.628665,564.8639594,0.033429046,0.027288521,0.0002444,0.000482172,942.5237326,31.33790002,6.752399103,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,725.3667839,233.0990384,1780.033982,623.7486992,0.017896705,0.00454015,0.005480296,0.005334287,1008.651267,21.19919151,7.808211331,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1507.876108,183.1895919,3193.804971,211.2044068,0.224557319,0.131791665,0.044456691,0.029334739,1288.317741,19.95765201,4.939812769,45
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1735.974678,99.81129559,3483.117337,273.389687,0.400429146,0.061855713,0.043431837,0.020042716,1354.917065,20.81536689,4.527307602,49
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1511.156358,197.4758336,3696.545176,153.255735,0.4989693,0.03257826,0.000881398,0.001556001,1550.558034,28.59224427,6.485323321,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1743.097316,69.24535988,3388.018057,109.7465085,0.373367537,0.161786669,0.005659949,0.018273434,1310.005391,33.24893986,7.788009916,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,776.876968,269.5388673,1967.059235,659.5045532,0.138927988,0.070025482,0.072316691,0.251114041,993.7687993,33.52960525,28.51333355,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,694.040551,239.6363174,1772.629598,612.2560439,0.018708772,0.014448416,0.071529746,0.251284331,960.6543504,31.94538711,28.86380788,50
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),78.125,750.856479,170.3567157,1894.714486,351.6235255,0.021239714,0.012420145,0.00703316,0.01667122,1025.630951,21.7967953,6.286742645,55
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1459.905895,308.4903659,3013.167977,423.9769517,0.512127907,0.256898299,0.002052361,0.002204515,1274.259881,40.29023457,29.08402287,55
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1092.764397,172.0677438,2622.66791,231.3202415,0.123363373,0.033216434,0.011531912,0.006563392,1113.168058,24.71381101,5.116490134,55
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,844.1601953,150.1910311,1978.244936,239.6196713,0.105246993,0.064202805,0.002960896,0.002100538,1024.258112,29.51472073,21.28651782,55
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1173.650238,152.7289523,2774.345349,280.149455,0.090488198,0.034502853,0.016373126,0.019410701,1193.159101,36.20003822,21.96964407,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,884.8477782,273.7807254,2198.402519,535.8061935,0.093274212,0.092571526,0.000194079,0.00111361,1148.893793,35.24354451,11.28965279,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1098.868369,396.7813815,2473.905584,723.741096,0.150792494,0.124540367,0.041645546,0.191524625,1119.369645,37.37860554,28.4583248,60
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1852.070393,155.557403,3346.481876,173.814963,0,0,0.056056134,0.040095013,1205.5326,23.54113931,4.531457352,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1075.60317,218.1412486,2548.52412,377.3610269,0.067520239,0.014654663,0.011994346,0.011144775,1155.442343,21.23673299,5.40116029,65
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1595.693026,128.8170914,3090.701626,160.4993355,0,0,0.152136013,0.06939251,1190.071446,18.91252319,3.711473706,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),58.59375,1278.182057,364.1979025,2885.286181,697.559936,0.278703441,0.192272874,0.021320924,0.120602332,1243.485545,24.60522572,6.465109703,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1327.351287,334.7788858,2778.218284,409.7152358,0.207163471,0.112888367,0.010123455,0.002363978,1160.504087,22.88728847,5.683368461,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1102.871878,392.4961076,2533.215618,753.8368591,0.203351962,0.147324959,0.041211963,0.19160457,1138.540304,37.55863254,27.98613019,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,421.9882676,74.71621166,950.8928571,282.4616071,0.009059751,0.005580754,0.000692295,0.000607705,861.2443797,17.11886954,7.480586791,70
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1074.468222,176.0409494,2516.357942,281.497877,0.10223714,0.047491624,0.00658486,0.006775169,1153.633697,24.10346621,5.200971367,75
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1508.351455,220.5641916,3128.789646,332.7282141,0.211566331,0.129012881,0.055532604,0.027134009,1259.920218,18.94599595,4.656941358,75
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,961.4411103,315.668685,2229.652519,515.3023287,0.151764892,0.120932928,0.010765363,0.046300206,1067.130675,20.93955132,7.631165545,80
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1525.132985,501.7920027,2808.393857,558.2692883,0,0,0.003555683,0.003416975,1169.406106,41.27919131,26.96653774,80
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,947.7918997,480.7076023,2188.940898,1030.998796,0,0,0.182023689,0.371359885,950.3427938,34.76280618,28.76989085,80
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1657.28113,348.4270263,3119.794443,481.7625606,0.4923749,0.217534947,0.006382022,0.045971517,1246.263802,25.48629153,6.898198599,80
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,1389.269223,356.0391737,2906.574827,550.113079,0.32082785,0.202873542,0.018426536,0.013566609,1213.601118,22.17566114,5.920592351,80
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,807.9597556,233.5256119,1978.561434,411.7479532,0.039725688,0.044232506,0.004171408,0.005157373,1021.963206,22.19511051,5.690725525,90
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,533.0536178,130.8261734,1386.310634,473.9200316,0.030724239,0.027483638,0.001065153,0.001168924,961.7781922,18.61628632,6.98241177,100
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),117.1875,290.2543456,115.0487279,437.9664179,423.6149002,0.012175798,0.02392728,0.000232911,0.00046261,748.502045,19.21248195,10.69683355,100
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1607.618544,20.2768512,3652.293777,0.568198891,0.911438899,0.027075986,0.002147592,0.000484188,1404.614206,26.38587944,6.83452853,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1195.50273,106.3495096,2320.004331,93.61074875,0.271386511,0.060751658,0.002720005,0.001250082,1013.842196,25.73804152,8.039227122,0
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),187.5,1596.231275,103.7565577,3514.525586,23.00092049,0.436011211,0.013797309,0.001281383,0.001635642,1500.188492,31.95314671,7.015727612,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1382.064785,100.8406236,3017.890458,52.2792582,0.422742246,0.090998552,0.002895123,0.001433493,1319.325413,21.66292809,8.256201341,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1690.822489,165.5008421,3305.337154,82.62521577,0.484275053,0.02785899,0.049906027,0.035338923,1282.508219,20.75259795,9.813923803,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1610.799621,242.223706,3127.357076,389.6410446,0,0,0.207384437,0.081839062,1231.912793,14.62620819,3.350964635,5
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1723.231178,122.012488,3481.543177,132.3852656,0.499320154,0.072295557,0.012401557,0.003699522,1326.691087,22.68211209,5.909285288,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),93.75,1622.611162,187.3237164,3486.615472,298.6169136,0.343463694,0.08738091,0.021806261,0.045724224,1439.215324,21.52862839,4.953286763,10
(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),133.9285714,1783.265776,157.9801344,3313.990872,170.4318939,0.485948119,0.089485803,0.016446929,0.009120426,1269.64244,25.198524,4.977405723,15
